912828K74,MARKET BASED NOTE,0.02,08/15/2025,,96.312500,96.281250,96.250000
91282CFE6,MARKET BASED NOTE,0.03125,08/15/2025,,97.921875,97.906250,97.875000
91282CHV6,MARKET BASED NOTE,0.05,08/31/2025,,100.671875,100.656250,100.625000
9128284Z0,MARKET BASED NOTE,0.0275,08/31/2025,,97.328125,97.312500,97.250000
91282CAJ0,MARKET BASED NOTE,0.0025,08/31/2025,,93.593750,93.562500,93.531250
91282CFK2,MARKET BASED NOTE,0.035,09/15/2025,,98.421875,98.406250,98.375000
91282CJB8,MARKET BASED NOTE,0.05,09/30/2025,,100.750000,100.750000,100.687500
91282CAM3,MARKET BASED NOTE,0.0025,09/30/2025,,93.328125,93.312500,93.250000
9128285C0,MARKET BASED NOTE,0.03,09/30/2025,,97.640625,97.625000,97.562500
91282CFP1,MARKET BASED NOTE,0.0425,10/15/2025,,99.609375,99.593750,99.531250
91282CJE2,MARKET BASED NOTE,0.05,10/31/2025,,100.859375,100.843750,100.781250
9128285J5,MARKET BASED NOTE,0.03,10/31/2025,,97.562500,97.531250,97.500000
91282CAT8,MARKET BASED NOTE,0.0025,10/31/2025,,93.062500,93.031250,92.968750
912828M56,MARKET BASED NOTE,0.0225,11/15/2025,,96.281250,96.250000,96.218750
91282CFW6,MARKET BASED NOTE,0.045,11/15/2025,,100.062500,100.031250,100.000000
91282CJL6,MARKET BASED NOTE,0.04875,11/30/2025,,100.750000,100.750000,100.687500
9128285N6,MARKET BASED NOTE,0.02875,11/30/2025,,97.296875,97.281250,97.218750
91282CAZ4,MARKET BASED NOTE,0.00375,11/30/2025,,93.000000,92.968750,92.937500
91282CGA3,MARKET BASED NOTE,0.04,12/15/2025,,99.234375,99.218750,99.156250
91282CJS1,MARKET BASED NOTE,0.0425,12/31/2025,,99.703125,99.687500,99.625000
91282CBC4,MARKET BASED NOTE,0.00375,12/31/2025,,92.765625,92.750000,92.687500
9128285T3,MARKET BASED NOTE,0.02625,12/31/2025,,96.812500,96.781250,96.718750
91282CGE5,MARKET BASED NOTE,0.03875,01/15/2026,,99.046875,99.031250,98.968750
91282CJV4,MARKET BASED NOTE,0.0425,01/31/2026,,99.750000,99.750000,99.687500
9128286A3,MARKET BASED NOTE,0.02625,01/31/2026,,96.718750,96.687500,96.656250
91282CBH3,MARKET BASED NOTE,0.00375,01/31/2026,,92.484375,92.468750,92.406250
912828P46,MARKET BASED NOTE,0.01625,02/15/2026,,94.750000,94.718750,94.656250
91282CGL9,MARKET BASED NOTE,0.04,02/15/2026,,99.296875,99.281250,99.218750
9128286F2,MARKET BASED NOTE,0.025,02/28/2026,,96.390625,96.343750,96.281250
91282CBQ3,MARKET BASED NOTE,0.005,02/28/2026,,92.500000,92.468750,92.406250
91282CGR6,MARKET BASED NOTE,0.04625,03/15/2026,,100.562500,100.531250,100.468750
91282CBT7,MARKET BASED NOTE,0.0075,03/31/2026,,92.812500,92.781250,92.718750
9128286L9,MARKET BASED NOTE,0.0225,03/31/2026,,95.812500,95.781250,95.718750
91282CGV7,MARKET BASED NOTE,0.0375,04/15/2026,,98.828125,98.812500,98.750000
9128286S4,MARKET BASED NOTE,0.02375,04/30/2026,,95.953125,95.937500,95.875000
91282CBW0,MARKET BASED NOTE,0.0075,04/30/2026,,92.531250,92.500000,92.437500
912828R36,MARKET BASED NOTE,0.01625,05/15/2026,,94.281250,94.250000,94.187500
91282CHB0,MARKET BASED NOTE,0.03625,05/15/2026,,98.578125,98.531250,98.468750
91282CCF6,MARKET BASED NOTE,0.0075,05/31/2026,,92.312500,92.281250,92.218750
9128286X3,MARKET BASED NOTE,0.02125,05/31/2026,,95.312500,95.281250,95.218750
91282CHH7,MARKET BASED NOTE,0.04125,06/15/2026,,99.656250,99.625000,99.593750
91282CCJ8,MARKET BASED NOTE,0.00875,06/30/2026,,92.437500,92.406250,92.343750
9128287B0,MARKET BASED NOTE,0.01875,06/30/2026,,94.718750,94.687500,94.625000
91282CHM6,MARKET BASED NOTE,0.045,07/15/2026,,100.562500,100.531250,100.468750
91282CCP4,MARKET BASED NOTE,0.00625,07/31/2026,,91.562500,91.531250,91.468750
912828Y95,MARKET BASED NOTE,0.01875,07/31/2026,,94.500000,94.468750,94.375000
9128282A7,MARKET BASED NOTE,0.015,08/15/2026,,93.515625,93.468750,93.375000
91282CHU8,MARKET BASED NOTE,0.04375,08/15/2026,,100.296875,100.281250,100.218750
91282CCW9,MARKET BASED NOTE,0.0075,08/31/2026,,91.656250,91.625000,91.562500
912828YD6,MARKET BASED NOTE,0.01375,08/31/2026,,93.140625,93.093750,93.031250
91282CHY0,MARKET BASED NOTE,0.04625,09/15/2026,,100.953125,100.937500,100.875000
91282CCZ2,MARKET BASED NOTE,0.00875,09/30/2026,,91.796875,91.781250,91.718750
912828YG9,MARKET BASED NOTE,0.01625,09/30/2026,,93.640625,93.593750,93.531250
91282CJC6,MARKET BASED NOTE,0.04625,10/15/2026,,101.015625,101.000000,100.937500
91282CDG3,MARKET BASED NOTE,0.01125,10/31/2026,,92.156250,92.125000,92.062500
912828YQ7,MARKET BASED NOTE,0.01625,10/31/2026,,93.421875,93.375000,93.312500
912828U24,MARKET BASED NOTE,0.02,11/15/2026,,94.312500,94.281250,94.218750
91282CJK8,MARKET BASED NOTE,0.04625,11/15/2026,,101.078125,101.062500,101.000000
91282CDK4,MARKET BASED NOTE,0.0125,11/30/2026,,92.281250,92.250000,92.187500
912828YU8,MARKET BASED NOTE,0.01625,11/30/2026,,93.296875,93.250000,93.187500
91282CJP7,MARKET BASED NOTE,0.04375,12/15/2026,,100.515625,100.500000,100.406250
91282CDQ1,MARKET BASED NOTE,0.0125,12/31/2026,,92.156250,92.125000,92.062500
912828YX2,MARKET BASED NOTE,0.0175,12/31/2026,,93.468750,93.437500,93.375000
91282CJT9,MARKET BASED NOTE,0.04,01/15/2027,,99.515625,99.500000,99.437500
912828Z78,MARKET BASED NOTE,0.015,01/31/2027,,92.593750,92.562500,92.500000
912828V98,MARKET BASED NOTE,0.0225,02/15/2027,,94.625000,94.593750,94.531250
912828ZB9,MARKET BASED NOTE,0.01125,02/28/2027,,91.390625,91.343750,91.281250
91282CEC1,MARKET BASED NOTE,0.01875,02/28/2027,,93.468750,93.437500,93.375000
91282CEF4,MARKET BASED NOTE,0.025,03/31/2027,,95.187500,95.156250,95.093750
912828ZE3,MARKET BASED NOTE,0.00625,03/31/2027,,89.718750,89.687500,89.625000
912828ZN3,MARKET BASED NOTE,0.005,04/30/2027,,89.093750,89.062500,89.000000
91282CEN7,MARKET BASED NOTE,0.0275,04/30/2027,,95.812500,95.781250,95.718750
912828X88,MARKET BASED NOTE,0.02375,05/15/2027,,94.640625,94.593750,94.531250
912828ZS2,MARKET BASED NOTE,0.005,05/31/2027,,88.859375,88.843750,88.781250
91282CET4,MARKET BASED NOTE,0.02625,05/31/2027,,95.343750,95.312500,95.250000
91282CEW7,MARKET BASED NOTE,0.0325,06/30/2027,,97.250000,97.218750,97.156250
912828ZV5,MARKET BASED NOTE,0.005,06/30/2027,,88.640625,88.625000,88.562500
91282CAD3,MARKET BASED NOTE,0.00375,07/31/2027,,87.968750,87.937500,87.875000
91282CFB2,MARKET BASED NOTE,0.0275,07/31/2027,,95.562500,95.531250,95.468750
9128282R0,MARKET BASED NOTE,0.0225,08/15/2027,,93.921875,93.875000,93.812500
91282CAH4,MARKET BASED NOTE,0.005,08/31/2027,,88.156250,88.125000,88.031250
91282CFH9,MARKET BASED NOTE,0.03125,08/31/2027,,96.734375,96.718750,96.625000
91282CFM8,MARKET BASED NOTE,0.04125,09/30/2027,,100.046875,100.031250,99.937500
